" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits 0506",All Entires & Exits 0405,05/06 Interchanges
3674,237728,551948,164221.795,953897.795,234134,553754,164221.795,952109.795,1906007.59,1828189,413146
3523,5367,30431,5.15,35803.15,5544,29949,5.15,35498.15,71301.3,83712,
1863,7378,4990,2415.4,14783.4,6121,4978,2415.4,13514.4,28297.8,30105,
9774,53482,43308,71762.685,168552.685,53180,43311,71762.685,168253.685,336806.37,282912,25046
3426,103703,181517,82258.61,367478.61,101098,180859,82258.61,364215.61,731694.22,720606,175138
7834,7945,8682,2471.205,19098.205,8372,8684,2471.205,19527.205,38625.41,29180,
2789,14384,29065,14014.65,57463.65,12944,32339,14014.65,59297.65,116761.3,106733,
9571,10250,5009,3310.7,18569.7,9093,5010,3310.7,17413.7,35983.4,31211,
5828,94,283,0,377,120,283,0,403,780,702,
2257,62759,61706,34306.78,158771.78,62582,62448,34306.78,159336.78,318108.56,274439,22084
8668,2136.5,979,0,3115.5,2712.5,987,0,3699.5,6815,5396,
4426,8560,34949,1604.055,45113.055,9164,34955,1604.055,45723.055,90836.11,91883,
3895,2486,3017,3237.205,8740.205,3258,3019,3237.205,9514.205,18254.41,14872,
9609,8879,5787,2675.205,17341.205,10637,5787,2675.205,19099.205,36440.41,26782,
5568,137404.6859,161258.4589,305180.15379,603843.29859,140927.0969,161201.4697,305180.15379,607308.72039,1211152.019,1250360,
5428,132464.9599,164598.1527,499020.42738,796083.53998,131067.8974,164407.1527,499020.42738,794495.47748,1590579.0175,1464984,
5460,580,2840,2669.745,6089.745,877,2912,2669.745,6458.745,12548.49,9751,
8528,28787,32777,2313.05,63877.05,29061,33415,2313.05,64789.05,128666.1,112614,
9358,48078,88257,51333.74,187668.74,50880,90016,51333.74,192229.74,379898.48,362006,
5636,51219,68998,60320.13,180537.13,49147,71080,60320.13,180547.13,361084.26,374036,
5429,58793.8058,54188.7558,130731.9746,243714.5362,51197.0645,54265.7558,130731.9746,236194.7949,479909.33109,481719,
2455,434,8,120.6,562.6,458,8,120.6,586.6,1149.2,1395,
9189,14414,28581,12376.31,55371.31,16694,28542,12376.31,57612.31,112983.62,110180,
7895,3959,4482,2020.45,10461.45,3986,4483,2020.45,10489.45,20950.9,19327,
5601,26788.8999,15941.134,51711.490265,94441.524165,49037.8927,16008.1447,51711.490265,116757.527665,211199.05183,217063,
7308,28075,25823,9493.33,63391.33,30083,36666,9493.33,76242.33,139633.66,135575,
1422,43928.8482,42523.9931,78128.064409,164580.905709,28599.8998,42424.9931,78128.064409,149152.957309,313733.86302,295046,
6929,17709.3238,3259.657,32543.073841,53512.054641,29544.9142,3319.657,32543.073841,65407.645041,118919.69968,146908,
7996,59732,107326,39311.52,206369.52,63201,104156,39311.52,206668.52,413038.04,380622,
1069,140316,539050,300827.3,980193.3,138500,550347,300827.3,989674.3,1969867.6,1854579,33446
1111,67974,78426,3179.91,149579.91,64384,78440,3179.91,146003.91,295583.82,271905,
5120,7562,7295,20283.31,35140.31,7780,8215,20283.31,36278.31,71418.62,61936,
1478,10281,9759,22955.785,42995.785,8831,9834,22955.785,41620.785,84616.57,91020,
6971,5943.6517,18523,6156.1049,30622.7566,10798.9658,18792,6156.1049,35747.0707,66369.8273,73310,
2326,31540,29010,6501.495,67051.495,32976,29013,6501.495,68490.495,135541.99,123746,
1356,65,97,93.475,255.475,131,105,93.475,329.475,584.95,2080,
7309,393951,734797,168922.47,1297670.47,379659,681508,168922.47,1230089.47,2527759.94,2421607,264751
5376,166287.1981,183352.9759,567579.20327,917219.37727,161116.1531,183448.1958,567579.20327,912143.55217,1829362.9294,1791653,965103
1826,913604,1402893,370627.935,2687124.935,918261,1395353,370627.935,2684241.935,5371366.87,5476714,435192
1077,97810,174965,43409.42,316184.42,101408,176787,43409.42,321604.42,637788.84,574142,238480
5068,49740.0812,38068.2631,126383.9047,214192.249,46377.9415,38213.4194,126383.9047,210975.2656,425167.5146,443990,
7946,3803,1480,1214.96,6497.96,3216,1477,1214.96,5907.96,12405.92,11403,
5262,4888,5728,13417.67,24033.67,6802,5787,13417.67,26006.67,50040.34,41135,
5476,9217,11467,26711.165,47395.165,10638,11413,26711.165,48762.165,96157.33,92602,
4689,3112,2019,879.425,6010.425,3437,2082,879.425,6398.425,12408.85,10158,
1904,23289,54817,15469.4,93575.4,24583,55749,15469.4,95801.4,189376.8,192995,
6020,55698.1874,38384.2589,217690.13018,311772.57648,55672.7614,38466.2589,217690.13018,311829.15048,623601.72695,601453,
8725,20373,35435,15.45,55823.45,18717,35444,15.45,54176.45,109999.9,113830,
7451,74717,40603,133889.115,249209.115,69061,40720,133889.115,243670.115,492879.23,480784,
5310,2847,2436,10894.445,16177.445,4337,2481,10894.445,17712.445,33889.89,32883,
4641,18702,15179,3565.89,37446.89,17304,15136,3565.89,36005.89,73452.78,62565,
2258,69497,68378,2435.415,140310.415,73761,68394,2435.415,144590.415,284900.83,260871,
3219,32385,9739,35716.095,77840.095,33431,9766,35716.095,78913.095,156753.19,150225,
2907,26692,82757,20048.23,129497.23,26215,87555,20048.23,133818.23,263315.46,284697,
2908,3084,12384,3553.525,19021.525,3439,12395,3553.525,19387.525,38409.05,38804,
4533,28656,32677,1235.72,62568.72,27302,33383,1235.72,61920.72,124489.44,125590,
5021,2149,3129,6154.57,11432.57,2296,3440,6154.57,11890.57,23323.14,22227,
2281,123552,219482,19144.01,362178.01,117177,217863,19144.01,354184.01,716362.02,693376,18733
5122,321855.3606,414192.2871,1133667.7416,1869715.3893,296117.2517,416955.2871,1133667.7416,1846740.2804,3716455.6697,3654654,289005
2259,9017,21874,3453.155,34344.155,8855,19051,3453.155,31359.155,65703.31,48114,
2247,103544,124188,2334.085,230066.085,117361,124218,2334.085,243913.085,473979.17,452889,
5071,35060,46272,111656.855,192988.855,38877,46420,111656.855,196953.855,389942.71,359765,32388
7273,13985,5447,13692.23,33124.23,15094,11780,13692.23,40566.23,73690.46,82427,
7274,2859,2211,183.15,5253.15,3275,3972,183.15,7430.15,12683.3,12375,
8309,48441,21581,22292.98,92314.98,50887,21819,22292.98,94998.98,187313.96,166801,
2157,8672,12727,342.35,21741.35,15798,12745,342.35,28885.35,50626.7,57735,
5526,8983,11386,25267.575,45636.575,8389,13517,25267.575,47173.575,92810.15,86970,
2090,39974,87951,4587.205,132512.205,41804,87722,4587.205,134113.205,266625.41,259566,122300
3115,440879,1122243,468503.77,2031625.77,457078,1119606,468503.77,2045187.77,4076813.54,3956477,178581
5602,39474,44699,102286.92,186459.92,42076,44855,102286.92,189217.92,375677.84,382283,
5377,83228.25,159978,389203.06065,632409.31065,82687.79,163995,389203.06065,635885.85065,1268295.1613,1235628,
3087,2796936.69,5897161.52,4546768.5165,13240866.7265,2831451.55,5882079.43,4546768.5165,13260299.4965,26501166.223,25788145,1422931
5224,97418,121845,326145.39,545408.39,92933,126990,326145.39,546068.39,1091476.78,1071522,233277
2387,17216,7559,6257.455,31032.455,17928,7550,6257.455,31735.455,62767.91,54685,
3427,37934,104818,26175.94,168927.94,35434,104953,26175.94,166562.94,335490.88,345738,
9657,42668,25477,19090.055,87235.055,44399,25472,19090.055,88961.055,176196.11,158340,
9683,607254,416359,519461.895,1543074.895,590420,416290,519461.895,1526171.895,3069246.79,2832463,63857
9664,5317,3020,4103.745,12440.745,6267,3001,4103.745,13371.745,25812.49,22365,
6021,78609.9076,80804.7095,241634.17274,401048.78984,71163.9398,80835.7095,241634.17274,393633.82204,794682.61188,773523,
3036,44409,54627,76227.445,175263.445,45688,56852,76227.445,178767.445,354030.89,357731,
8479,19140,16071,7994.29,43205.29,19445,23155,7994.29,50594.29,93799.58,94500,
4250,471,1388,0,1859,458,1414,0,1872,3731,3677,
3524,25131,27211,2571.35,54913.35,27257,27170,2571.35,56998.35,111911.7,95475,27409
2402,17550,28550,6269.51,52369.51,16364,28739,6269.51,51372.51,103742.02,87215,
1561,3887,4580,5971.33,14438.33,4740,4994,5971.33,15705.33,30143.66,27890,
5882,22606,18478,21790.805,62874.805,23562,18893,21790.805,64245.805,127120.61,129599,
3246,4338,840,1926.7,7104.7,4403,859,1926.7,7188.7,14293.4,7231,
9917,341709,207521,246675.58,795905.58,333728,207527,246675.58,787930.58,1583836.16,1342405,222375
2032,1682,519,424.15,2625.15,1534,511,424.15,2469.15,5094.3,3910,
3213,9097,2586,5217.125,16900.125,9238,2602,5217.125,17057.125,33957.25,22202,
2916,3123,5189,1849.635,10161.635,2881,5579,1849.635,10309.635,20471.27,16945,
9775,31199,25948,95007.215,152154.215,34861,25950,95007.215,155818.215,307972.43,292905,
1687,181,23,439.54,643.54,237,24,439.54,700.54,1344.08,1415,
5423,188647.0158,174235.8239,431635.61288,794518.45258,179809.2486,174418.9094,431635.61288,785863.77088,1580382.2235,1552378,322467
7685,795,35,799.52,1629.52,477,34,799.52,1310.52,2940.04,3564,
2403,6645,10744,2687.12,20076.12,5422,12779,2687.12,20888.12,40964.24,34558,
4140,11830,20371,9151.3,41352.3,11565,20413,9151.3,41129.3,82481.6,77381,
4101,3413,8313,0,11726,2470,8317,0,10787,22513,21477,
4102,4717,11162,10.3,15889.3,3414,11125,10.3,14549.3,30438.6,30056,
4129,618,1491,0,2109,1689,1491,0,3180,5289,4339,
3863,64217,86996,72604.215,223817.215,66592,86984,72604.215,226180.215,449997.43,452609,
3851,24572,41235,12273.335,78080.335,29139,41220,12273.335,82632.335,160712.67,164781,
4021,52279,78817,75475.99,206571.99,36692,78829,75475.99,190996.99,397568.98,375494,
5072,57790,62302,185220.31849,305312.31849,43493,62108,185220.31849,290821.31849,596133.63699,689094,35
5378,19930.1189,23434.1581,86498.39887,129862.67587,30570.5905,23819.1581,86498.39887,140888.14747,270750.82334,247416,28
4335,880,1947,5.15,2832.15,1079,1895,5.15,2979.15,5811.3,8795,
6634,18346,33875,1558.48,53779.48,19752,33655,1558.48,54965.48,108744.96,106858,
1195,21814,8077,1793.675,31684.675,23748,8078,1793.675,33619.675,65304.35,46950,
2494,1166,1470,952.275,3588.275,1665,1462,952.275,4079.275,7667.55,7516,
3499,14703,21587,1198.71,37488.71,12414,25470,1198.71,39082.71,76571.42,71676,
3992,7985,17220,1676.25,26881.25,13020,17220,1676.25,31916.25,58797.5,58555,
4473,2347,3443,22142.235,27932.235,1982,3464,22142.235,27588.235,55520.47,48444,
2102,31984,93484,6578.515,132046.515,34206,94304,6578.515,135088.515,267135.03,241337,
3525,10259,17677,161.8,28097.8,10915,19584,161.8,30660.8,58758.6,53069,
4463,165,611,267.8,1043.8,226,619,267.8,1112.8,2156.6,1759,
5477,4638,5524,7422.23,17584.23,5305,5588,7422.23,18315.23,35899.46,36779,
3944,1588,2111,210.9,3909.9,3014,2114,210.9,5338.9,9248.8,10419,
4254,73,300,0,373,79,303,0,382,755,829,
2433,7858,865,468.12,9191.12,8234,861,468.12,9563.12,18754.24,18234,
3526,64342,143335,3320.92,210997.92,56383,143203,3320.92,202906.92,413904.84,403000,748
3528,1748,3078,0,4826,1412,3307,0,4719,9545,9936,
1128,30331,40463,2301.15,73095.15,32547,39946,2301.15,74794.15,147889.3,125753,
4887,8136,14479,7636.745,30251.745,8641,15993,7636.745,32270.745,62522.49,53154,
8805,63209,245282,36462.935,344953.935,64513,248597,36462.935,349572.935,694526.87,641822,68536
6133,350421,924682,579452.59,1854555.59,352592,933434,579452.59,1865478.59,3720034.18,3689729,703685
5657,108669,184346,225280.425,518295.425,107793,189274,225280.425,522347.425,1040642.85,1006404,6497
5123,141360.234,129549.2055,547273.83835,818183.27785,123915.458,129795.2055,547273.83835,800984.50185,1619167.7797,1592835,
5461,11534,21483,33584.305,66601.305,12249,21731,33584.305,67564.305,134165.61,131769,
5462,117,322,889.775,1328.775,161,421,889.775,1471.775,2800.55,1954,
3062,9932,27282,35733.855,72947.855,10669,28039,35733.855,74441.855,147389.71,142084,
3214,18,29,0,47,41,29,0,70,117,245,
5757,3915,2736,2290.93,8941.93,3798,2746,2290.93,8834.93,17776.86,12959,
8801,6670,37414,206,44290,6606,37536,206,44348,88638,84555,
7452,121423.8831,107603.9916,228955.62546,457983.50016,117016.9547,107651.9916,228955.62546,453624.57176,911608.07191,870133,143253
2752,2163,737,77.25,2977.25,2515,742,77.25,3334.25,6311.5,7660,
8670,2964,921,0,3885,3188,919,0,4107,7992,8934,
5225,4870.53,7825,27738.6,40434.13,5267.52,8263,27738.6,41269.12,81703.25,87878,
2308,3388,3564,971.15,7923.15,3986,3627,971.15,8584.15,16507.3,15869,
5332,5206,11231,28625.01,45062.01,5044,12448,28625.01,46117.01,91179.02,84826,
5208,68975.2835,61372.9999,252017.49,382365.7734,67046.7089,61842.9999,252017.49,380907.1988,763272.97221,747946,
3580,243330,544851,34622.945,822803.945,228057,543527,34622.945,806206.945,1629010.89,1519011,68832
5885,41638,48099,41928.4,131665.4,41703,48141,41928.4,131772.4,263437.8,233185,
5455,45698,194699,160633.305,401030.305,48058,193876,160633.305,402567.305,803597.61,760287,
1078,136,38,0,174,147,43,0,190,364,479,
9820,28061,17228,23111.685,68400.685,38165,17230,23111.685,78506.685,146907.37,110029,
9804,12005,11932,5141.525,29078.525,15367,11933,5141.525,32441.525,61520.05,51655,
9821,35148,31160,14908.55,81216.55,47674,31159,14908.55,93741.55,174958.1,156101,
9623,21708,17373,18511.54,57592.54,33535,17370,18511.54,69416.54,127009.08,117507,
9936,77452,126401,111640.1,315493.1,77948,102035,111640.1,291623.1,607116.2,587230,
3422,8263,11470,1601.3,21334.3,9367,11470,1601.3,22438.3,43772.6,43788,
6819,16902.9859,14844.9724,27662.581574,59410.539874,19417.5978,15037.9724,27662.581574,62118.151774,121528.69165,126146,
4251,434,826,0,1260,453,861,0,1314,2574,2633,
8540,8,24,0,32,46,28,0,74,106,53,
8548,34073,37324,1142.975,72539.975,34363,37837,1142.975,73342.975,145882.95,113339,551
8541,8284,6176,5.15,14465.15,8380,6086,5.15,14471.15,28936.3,24690,3
4023,2262,3531,1293.85,7086.85,2093,3530,1293.85,6916.85,14003.7,18094,
3850,25392,32630,29095.67,87117.67,27059,32633,29095.67,88787.67,175905.34,173943,
2459,237,128,0,365,431,131,0,562,927,1219,
3744,6350,6901,4711.11,17962.11,7332,6917,4711.11,18960.11,36922.22,39876,
3904,96064,173643,87075.265,356782.265,86815,173625,87075.265,347515.265,704297.53,679588,128591
5883,150889,245682,119336.835,515907.835,144249,247657,119336.835,511242.835,1027150.67,1068729,10536
8254,10289,7248,6028.455,23565.455,9906,10166,6028.455,26100.455,49665.91,43521,
9667,75576,63744,60446.26,199766.26,79936,63742,60446.26,204124.26,403890.52,379221,2969
2198,59023,55647,6890.17,121560.17,53753,55602,6890.17,116245.17,237805.34,219517,
4181,47825,81664,20937.105,150426.105,48029,81392,20937.105,150358.105,300784.21,289640,
5928,48349,51424,38599.07,138372.07,51513,52170,38599.07,142282.07,280654.14,269145,
3870,36884,59951,51414.155,148249.155,33567,59954,51414.155,144935.155,293184.31,315402,
4313,4932,14648,351.57,19931.57,4679,14606,351.57,19636.57,39568.14,44630,
8860,4234,608,2375.205,7217.205,4067,1228,2375.205,7670.205,14887.41,10722,
5276,64453,104225,148439.035,317117.035,59207,105286,148439.035,312932.035,630049.07,607614,
5537,388408,914004,378819.05,1681231.05,415443,943600,378819.05,1737862.05,3419093.1,3052497,9070
5829,65,161,0,226,116,168,0,284,510,372,
5540,103620,97581,35694.36,236895.36,62246,95109,35694.36,193049.36,429944.72,619619,222144
9958,10179,5782,3137.775,19098.775,10181,5782,3137.775,19100.775,38199.55,32808,
6022,183599,187359,347750.22215,718708.22215,189762,188959,347750.22215,726471.22215,1445179.4443,1440036,
2671,84038,56283,20295.07,160616.07,84012,56159,20295.07,160466.07,321082.14,300947,
2874,25436,30465,8996.585,64897.585,28334,30521,8996.585,67851.585,132749.17,99784,
1346,1207,1023,658.76,2888.76,1408,1021,658.76,3087.76,5976.52,6177,
2337,33801,28240,404.125,62445.125,33421,27605,404.125,61430.125,123875.25,109952,
2521,33837,74946,15320.99,124103.99,35401,74873,15320.99,125594.99,249698.98,247979,
2875,8022,6134,2930.25,17086.25,8715,6136,2930.25,17781.25,34867.5,25062,
2753,855893,594514,181822.98,1632229.98,841495,590616,181822.98,1613933.98,3246163.96,3085086,977946
5285,37723,43557.28,55269.9,136550.18,32946,43389.79,55269.9,131605.69,268155.87,284311,
9366,22252,15426,25109.31,62787.31,24471,16824,25109.31,66404.31,129191.62,108398,
9543,50684,48725,36630.98,136039.98,58752,48667,36630.98,144049.98,280089.96,254014,
9544,17474,13414,2320.675,33208.675,46276,13506,2320.675,62102.675,95311.35,87292,
9808,11876,8002,4931.68,24809.68,13607,8005,4931.68,26543.68,51353.36,27549,
3055,49921,71725,84736.165,206382.165,49337,72109,84736.165,206182.165,412564.33,458521,88816
7419,10103,13479,18702.775,42284.775,20616,13668,18702.775,52986.775,95271.55,109424,
7509,19829,38754,13591.495,72174.495,24616,38764,13591.495,76971.495,149145.99,143803,
5468,31861,54937,90511.865,177309.865,35408,54465,90511.865,180384.865,357694.73,357509,
7453,49031,21038,83887.53,153956.53,49536,21230,83887.53,154653.53,308610.06,273276,
5379,156697.7503,236700.9033,553715.06275,947113.71635,141606.2482,248706.9033,553715.06275,944028.21425,1891141.9306,1902437,418627
5430,31855.9478,32754,138502.5859,203112.5337,26589.6616,33112,138502.5859,198204.2475,401316.78121,410810,
5603,458492.7868,450309.1868,1209388.7003,2118190.6739,484817.428,448824.2478,1209388.7003,2143030.3761,4261221.05,4341125,
4314,2493,11096,16782.845,30371.845,2080,11168,16782.845,30030.845,60402.69,57886,
4185,7478,11321,4995.725,23794.725,8269,11338,4995.725,24602.725,48397.45,48056,
3994,4587,9872,1696.855,16155.855,8800,9875,1696.855,20371.855,36527.71,39395,
5176,27705,29598,28677.375,85980.375,35243,29517,28677.375,93437.375,179417.75,162234,
9822,57904,50179,45431.595,153514.595,72778,50178,45431.595,168387.595,321902.19,300297,
1419,308575.5815,324938.7166,985273.77858,1618788.07668,219052.4677,324168.1366,985273.77858,1528494.38288,3147282.4596,3151489,
5424,56068.0795,43431.4728,100679.68027,200179.23257,42358.6407,43498.4728,100679.68027,186536.79377,386716.02635,387713,
5596,34455.2512,26328.9583,56297.888019,117082.097519,35099.3175,26452.9583,56297.888019,117850.163819,234932.26134,191408,
3531,199,256,0,455,224,249,0,473,928,918,
6242,4225,696,499.105,5420.105,4276,697,499.105,5472.105,10892.21,9565,
1546,81000,127279,255977.435,464256.435,87989,130236,255977.435,474202.435,938458.87,912656,
3118,8470,9610,10251.47,28331.47,8605,10463,10251.47,29319.47,57650.94,54153,
3874,47471,58038,53849.09,159358.09,43374,58046,53849.09,155269.09,314627.18,296118,54311
2404,8362,5900,676.225,14938.225,8322,5892,676.225,14890.225,29828.45,20061,
7454,65874.8192,35293.792,268749.88114,369918.49234,67409.5528,35350.792,268749.88114,371510.22594,741428.71829,739148,
5177,133206,184449,522604.935,840259.935,145031,181286,522604.935,848921.935,1689181.87,1653292,
2296,42021,45523,4128.27,91672.27,40094,43236,4128.27,87458.27,179130.54,168480,
5023,77958,160638,196018.205,434614.205,71542,156454,196018.205,424014.205,858628.41,798931,163986
2734,8902,12781,4351.34,26034.34,9881,13008,4351.34,27240.34,53274.68,47935,
8834,4100,1720,0,5820,3896,1737,0,5633,11453,11251,
6361,84,26,5.15,115.15,159,26,5.15,190.15,305.3,201,
1999,6441,1624,1353.385,9418.385,6900,1674,1353.385,9927.385,19345.77,16644,
5083,13170.9916,5697.9826,45832.433761,64701.407961,9980.9942,5705.9826,45832.433761,61519.410561,126220.81852,131642,
8519,4001,3010,177.125,7188.125,3809,3081,177.125,7067.125,14255.25,12334,
8031,295,9,0,304,217,9,0,226,530,631,
6884,110736,194012,516535.725,821283.725,121457,190199,516535.725,828191.725,1649475.45,1903443,
5569,246139.1464,294685.987,619476.27376,1160301.40716,213090.8377,294260.987,619476.27376,1126828.09846,2287129.5056,2359176,132935
3149,1574789,2951320,2217545.26,6743654.26,1657474,2951886,2217545.26,6826905.26,13570559.52,13297027,2453380
